Source Node ID,Destination Node ID,Total_Transactions,Total_Amount,Average_Amount,Last_Transaction_Time,Is_Fraud,Community_ID,Edge_Risk_Score
A00178,A00086,40,37160.53501766375,929.0133754415938,2022-01-28 00:01:26,0,23,0.0486129031488457
A00136,A00056,93,339.4835273624884,3.650360509274069,2023-10-23 20:01:52,0,44,0.8348281481630706
A00065,A00097,20,23617.818755142707,1180.8909377571354,2022-08-13 09:17:14,0,5,0.8158852911038195
A00002,A00111,11,39012.19820900894,3546.563473546267,2023-11-30 03:31:09,0,17,0.9963488264631783
A00175,A00015,74,16586.761667071823,224.14542793340303,2023-01-14 03:37:06,0,28,0.6041344271846837
A00116,A00155,36,10986.053728866995,305.1681591351943,2023-06-25 19:28:16,0,38,0.38283951151668294
A00115,A00158,8,40288.381157682175,5036.047644710272,2022-03-28 04:23:53,0,38,0.4677688749669443
A00059,A00011,73,49731.19259716464,681.2492136597896,2022-06-05 01:04:00,0,6,0.21955742518968957
A00033,A00122,64,10129.415256916347,158.27211338931792,2023-09-13 13:14:14,0,46,0.37411625856759223
A00063,A00083,25,47236.27898957746,1889.4511595830984,2023-10-02 10:15:48,0,11,0.9689336281145562
A00062,A00059,22,18680.991082384866,849.1359582902212,2022-11-08 21:45:31,0,1,0.6078452767104119
A00103,A00028,26,37148.78265992826,1428.799333074164,2023-04-11 05:17:15,0,46,0.34534112072069323
A00140,A00092,79,30130.322414433587,381.396486258653,2023-11-24 07:03:24,0,21,0.9322699918892495
A00099,A00058,88,39017.16443353813,443.3768685629333,2022-03-22 08:12:31,0,26,0.09783612331175418
A00043,A00052,15,40980.674307888,2732.0449538592,2022-04-28 17:26:01,0,17,0.44798166432960496
A00166,A00052,85,38801.71390282493,456.49075179794033,2022-08-11 09:21:19,0,9,0.8325004214612035
A00169,A00107,29,5723.820766813569,197.37312989012307,2022-10-17 05:54:48,0,7,0.7142592358411233
A00139,A00117,13,42150.835672752255,3242.3719748270964,2022-10-06 04:11:57,0,18,0.676687159798261
A00071,A00141,87,33223.749381504516,381.8821767989025,2022-08-13 06:20:12,0,26,0.4589029113019457
A00156,A00179,2,22178.09751446524,11089.04875723262,2022-05-23 04:35:05,0,12,0.6059326492854524
A00024,A00110,31,25129.311960083265,810.6229664542989,2022-12-04 08:26:33,0,23,0.9956454260560762
A00022,A00092,15,25559.33783423602,1703.9558556157347,2022-03-02 21:50:08,1,13,0.9965133254612633
A00070,A00084,8,3520.2851525788,440.03564407235,2023-09-23 22:31:03,0,48,0.38703535575203984
A00194,A00139,33,38505.07726680308,1166.820523236457,2023-03-10 16:41:05,1,1,0.488131453888195
A00117,A00181,65,2086.2804839167766,32.09662282948887,2023-12-29 05:31:24,0,39,0.43129034978958225
A00074,A00113,18,20694.618741839415,1149.7010412133009,2023-03-03 21:15:31,0,37,0.8543419946253854
A00080,A00024,14,28557.620760594138,2039.8300543281528,2023-10-16 17:17:53,0,20,0.440493498864042
A00188,A00064,53,25600.003383610936,483.01893176624407,2023-01-19 00:57:26,0,16,0.732748162676154
A00020,A00107,54,28867.25246684172,534.5787493859578,2023-03-08 09:38:23,0,18,0.5203088194677392
A00198,A00040,27,3552.3840910709505,131.56978115077595,2023-12-20 09:20:43,1,47,0.8873664718460704
A00131,A00184,21,17686.66588673928,842.2221850828229,2023-08-21 03:28:29,0,34,0.8946999262256682
A00071,A00035,70,13005.156360295781,185.78794800422546,2023-03-12 08:52:41,0,46,0.9893623124470394
A00022,A00055,70,31002.26116242621,442.8894451775173,2022-08-07 16:31:18,0,17,0.9369002435930911
A00162,A00046,59,26619.731761278428,451.1818942589564,2022-02-03 15:57:05,0,15,0.94717838969716
A00175,A00169,36,33138.25093104931,920.5069703069253,2023-11-21 18:23:46,1,6,0.2793418724927178
A00150,A00054,81,23828.910073237774,294.1840749782441,2022-05-09 12:23:14,1,31,0.15430506298855295
A00034,A00173,91,15330.9428801909,168.4718997823176,2022-09-18 14:09:41,1,25,0.5950962389387642
A00176,A00119,86,9881.006191947636,114.89542083660041,2023-08-23 23:12:08,0,5,0.025532455909656804
A00018,A00178,5,11600.823789435484,2320.164757887097,2022-07-31 12:25:07,0,45,0.3784629528199813
A00137,A00019,88,6740.71592041891,76.59904455021488,2023-05-20 02:58:06,0,39,0.6831318314273697
A00191,A00056,45,35895.56015092348,797.6791144649661,2022-02-13 21:14:38,0,27,0.30015363888134117
A00145,A00020,49,27259.17022526131,556.3095964339043,2023-09-21 07:59:34,0,38,0.48232502022822243
A00101,A00160,50,31350.50427457665,627.010085491533,2023-09-16 20:55:20,0,23,0.14483463790942352
A00074,A00037,38,41971.48728190021,1104.5128232079003,2022-06-09 10:21:20,0,27,0.5853015115852468
A00106,A00166,43,20028.927424898648,465.7890098813639,2023-01-18 02:32:53,0,30,0.16321641950266297
A00161,A00038,57,16951.314298724148,297.39147892498505,2022-12-03 14:52:52,0,31,0.5007133562233512
A00097,A00052,15,29255.142287219995,1950.3428191479995,2022-02-14 02:15:59,0,27,0.17300670492582104
A00117,A00170,53,5361.055934738004,101.15199876864159,2023-02-23 00:07:12,1,14,0.615279633681944
A00028,A00061,67,17891.23751022932,267.03339567506447,2022-05-24 10:24:51,0,12,0.28197449975678757
A00059,A00060,89,6320.58792344591,71.0178418364709,2022-05-01 12:17:15,0,42,0.6340362629992179
A00112,A00104,46,2202.9997105992907,47.89129805650632,2022-12-10 06:08:44,0,34,0.24661770050188947
A00184,A00075,13,19904.307908930423,1531.1006083792633,2023-08-22 12:35:41,0,11,0.87893814542476
A00049,A00025,49,17355.47487166168,354.1933647277894,2023-03-30 21:45:42,0,49,0.0663233724159984
A00009,A00093,8,48648.87442502107,6081.109303127634,2023-11-20 16:55:52,0,1,0.9127239698113359
A00150,A00044,62,47618.53388761881,768.0408691551421,2023-06-28 08:50:42,0,16,0.989953785937676
A00197,A00045,90,29546.05609654385,328.28951218382053,2023-12-16 08:40:14,1,3,0.9269096023418231
A00108,A00144,24,46642.920828188,1943.4550345078333,2022-03-09 05:27:30,0,34,0.830730695495281
A00143,A00140,4,621.7396094775352,155.4349023693838,2023-02-03 12:56:10,0,27,0.5901070935235491
A00140,A00113,35,24724.74055655059,706.4211587585883,2022-03-06 05:49:13,0,19,0.30101644330663946
A00129,A00108,33,30176.40117850346,914.4363993485897,2023-02-10 20:49:43,0,45,0.8894207516745385
A00167,A00059,12,46784.93045551433,3898.7442046261945,2023-12-26 07:54:51,0,10,0.7391462951956969
A00145,A00117,49,30138.100691879547,615.0632794261132,2023-10-18 21:36:26,0,6,0.675344406037758
A00175,A00079,48,35102.98748609808,731.3122392937099,2023-04-23 06:05:29,0,25,0.02117763211160084
A00084,A00094,39,15753.199934721277,403.92820345439173,2023-10-27 18:58:49,0,14,0.08341366863589672
A00173,A00074,10,19339.31612482587,1933.9316124825868,2023-08-03 12:41:16,0,3,0.6828879742409624
A00028,A00105,94,32257.985745985876,343.1700611275093,2022-12-05 03:43:56,0,8,0.25404348739542104
A00014,A00009,62,7726.5950455580805,124.62250073480774,2022-04-22 05:53:14,0,25,0.6626777771250204
A00008,A00103,54,25101.743131779345,464.84709503295085,2022-11-03 14:56:33,0,46,0.7306783111527053
A00043,A00033,93,28660.369984404744,308.1760213376854,2022-06-11 21:35:43,0,40,0.355831341261968
A00085,A00025,88,32519.696119371565,369.54200135649506,2022-02-02 19:11:32,0,39,0.6297840086524005
A00171,A00122,85,20095.038387799617,236.41221632705432,2023-07-19 11:54:00,0,9,0.04307322764975918
A00130,A00196,43,36526.89388387621,849.4626484622374,2023-04-08 20:02:51,0,2,0.6472157045388751
A00079,A00040,98,27926.70737549838,284.9664017907998,2023-12-22 12:45:06,0,37,0.7567773437174683
A00138,A00102,20,41062.759303521474,2053.1379651760735,2022-04-23 07:00:53,0,30,0.7713264525625894
A00085,A00044,34,27208.586289543306,800.2525379277442,2022-07-27 18:11:35,0,12,0.5952014777619126
A00041,A00108,42,48187.27744456607,1147.3161296325254,2022-12-11 12:13:21,0,5,0.6004130486035404
A00140,A00050,26,2412.4914065906473,92.78813102271721,2022-01-17 03:23:09,1,43,0.038734045208519086
A00131,A00133,25,48843.170045801475,1953.726801832059,2023-07-21 12:06:17,0,7,0.7482643481424788
A00110,A00016,48,36685.36371488518,764.2784107267745,2023-08-24 01:48:49,0,14,0.6180624922890311
A00192,A00190,19,4627.831724242082,243.57009074958324,2023-01-26 04:26:31,0,25,0.6388571276679251
A00067,A00175,86,19347.590716606202,224.9719850768163,2023-01-31 09:04:42,0,27,0.7749978720402537
A00197,A00004,14,6282.183138405347,448.7273670289533,2023-01-05 05:00:29,0,5,0.8016436973658009
A00176,A00173,48,10579.56978042307,220.40770375881394,2023-07-07 16:19:45,0,1,0.6108156497634732
A00024,A00084,22,24455.588316723777,1111.6176507601717,2022-08-02 22:46:01,0,34,0.1463234936935658
A00001,A00030,98,10729.348659814857,109.48314958994753,2022-06-17 02:37:53,0,37,0.9015489773467913
A00049,A00103,23,378.2419240193617,16.445301044320075,2023-08-15 01:01:53,0,23,0.21926460869516518
A00044,A00163,24,33694.78570921378,1403.9494045505742,2023-09-22 07:19:15,0,1,0.5799203995630701
A00019,A00126,59,16043.404343891874,271.9221075235911,2023-03-24 11:12:34,0,21,0.3856622928386274
A00142,A00107,68,34640.14853301616,509.4139490149435,2022-08-04 22:53:44,0,12,0.7632956328281894
A00013,A00033,62,39542.157508316646,637.7767340051072,2022-06-17 14:15:50,0,46,0.5245534459519294
A00119,A00198,98,15603.869906311822,159.2231623093043,2023-06-17 16:59:55,0,28,0.9574403378556648
A00045,A00099,14,27333.127646400008,1952.3662604571434,2023-07-06 15:12:22,0,7,0.6807435225324214
A00196,A00086,11,927.5824350027151,84.32567590933773,2022-11-24 04:20:50,0,24,0.9190794139701223
A00136,A00006,42,32507.68307309568,773.9924541213256,2022-11-08 22:42:12,1,27,0.4497224413530838
A00076,A00048,21,23183.910784041316,1103.995751621015,2023-08-01 05:18:09,0,6,0.8434229303664541
A00003,A00107,14,41317.95895091642,2951.282782208316,2022-10-10 21:42:51,0,7,0.5545801241264041
A00183,A00059,80,34284.798926772375,428.55998658465467,2022-11-10 13:29:45,0,32,0.07340393146887625
A00095,A00069,28,23175.553720168373,827.6983471488704,2023-01-03 08:19:48,0,11,0.3870053145268608
A00148,A00003,3,604.5425087701148,201.51416959003825,2022-07-11 10:15:59,0,19,0.6243286149795623
A00195,A00077,39,22667.48838509506,581.2176508998733,2023-08-13 14:10:31,0,2,0.4782698359793939
A00015,A00062,55,27085.295503318102,492.4599182421473,2022-03-23 06:50:18,0,21,0.3236839930455139
A00076,A00168,14,19370.66739709636,1383.6190997925971,2022-02-19 10:34:18,0,18,0.26666223167512226
A00127,A00034,31,32400.595939448656,1045.1805141757632,2023-01-17 17:13:18,0,36,0.7181492330052394
A00193,A00122,37,42522.346286120024,1149.2526023275682,2023-01-08 07:29:42,0,21,0.48412248936777647
A00108,A00177,59,12015.494179352103,203.65244371783226,2022-01-18 14:42:16,0,11,0.4642656075037598
A00073,A00177,6,12308.049854178906,2051.341642363151,2022-03-09 08:01:30,0,10,0.7886369860253265
A00199,A00126,96,17971.919350742453,187.20749323690055,2023-05-20 16:20:45,0,11,0.05441876629302178
A00072,A00096,34,25831.203464531016,759.7412783685593,2022-03-08 19:19:56,1,28,0.3688034638650117
A00197,A00199,91,1803.335405318151,19.81687258591375,2023-10-10 18:16:19,0,4,0.48119366403977104
A00025,A00065,54,13280.106744432756,245.92790267468067,2022-04-27 09:10:52,0,27,0.3962536142894738
A00195,A00138,81,478.35223564594935,5.905583156122831,2023-05-14 05:43:51,0,49,0.6113917229670961
A00178,A00127,59,37444.0666976936,634.6451982659931,2022-10-07 10:24:07,0,16,0.4366875722051451
A00042,A00008,77,10389.440813623542,134.9278027743317,2022-12-09 14:45:25,0,47,0.766429854967472
A00003,A00171,2,17145.616936888106,8572.808468444053,2023-08-15 00:21:52,0,9,0.12304440054788035
A00056,A00190,88,28986.385239178995,329.3907413543068,2022-10-26 01:11:10,0,44,0.48521704880038985
A00193,A00083,54,45347.45313074628,839.7676505693756,2023-12-08 11:53:46,0,37,0.4759192473968953
A00139,A00009,48,24714.00479200506,514.8750998334388,2023-12-22 21:25:06,0,25,0.11529109069418653
A00109,A00178,31,46008.042099393366,1484.1303903030118,2022-04-02 07:19:13,0,38,0.3786295243051939
A00027,A00134,18,29300.778594124262,1627.8210330069035,2022-10-16 19:40:07,0,35,0.050820586910022225
A00050,A00107,15,22645.1529093815,1509.6768606254334,2022-06-30 06:25:41,0,26,0.5479280614088559
A00064,A00099,30,21580.478301572675,719.3492767190892,2022-09-22 22:05:03,0,36,0.9475807317366663
A00098,A00077,47,6752.7901083812085,143.67638528470656,2022-01-14 21:50:36,0,13,0.17431222473652275
A00093,A00020,18,49608.22085297289,2756.012269609605,2022-01-24 07:43:45,0,3,0.4123543127666893
A00070,A00102,63,22025.997659062738,349.6190104613133,2023-12-14 23:55:15,0,36,0.5221867965885009
A00096,A00138,34,18439.015547322208,542.3239866859473,2023-03-23 10:57:10,0,39,0.24987678683801606
A00070,A00171,72,24054.940002755346,334.0963889271576,2023-08-14 13:02:51,0,22,0.9280347379803767
A00026,A00126,77,33703.21084756612,437.70403698137824,2022-11-03 21:00:02,0,21,0.7410336694569889
A00168,A00142,60,48009.61619638447,800.1602699397412,2023-02-17 05:36:01,0,23,0.9805716920442504
A00095,A00182,63,5266.755038257409,83.59928632154617,2022-05-30 14:48:15,0,47,0.4244898253412608
A00054,A00153,9,44894.22314704191,4988.247016337989,2022-08-21 22:55:35,0,43,0.2156779888767445
A00134,A00072,54,865.7654368784628,16.032693275527087,2022-07-13 02:44:20,0,22,0.12186563298114483
A00077,A00129,86,4739.602783579928,55.111660274185205,2022-02-09 12:52:18,0,14,0.4047180584332438
A00050,A00181,83,40464.92839502376,487.52925777137057,2022-04-26 23:29:41,0,25,0.5637447068143693
A00170,A00196,93,31762.551406543877,341.53281082305244,2023-12-17 16:57:45,0,10,0.6762141489670587
A00150,A00043,43,31769.726948263044,738.8308592619312,2023-05-04 19:49:59,0,40,0.04179247542357367
A00046,A00062,97,44809.2817421953,461.9513581669619,2023-05-21 11:40:04,0,32,0.6547948852238535
A00085,A00123,19,10632.908415615557,559.6267587166083,2022-12-13 07:36:00,0,31,0.13343527897519247
A00129,A00145,59,42170.15578800587,714.7484031865401,2022-12-08 05:30:08,0,23,0.6828466488608516
A00090,A00192,41,14383.081172553504,350.8068578671586,2023-02-05 21:02:49,0,17,0.5345204846133682
A00147,A00097,73,48784.39399681286,668.2793698193543,2022-12-12 02:06:21,0,11,0.6378782386555886
A00025,A00161,37,7419.682312838038,200.53195440102806,2022-02-16 14:02:28,0,29,0.0273112514248659
A00011,A00039,71,28914.798234871432,407.2506793643864,2023-06-07 16:30:22,0,31,0.08284746730119585
A00123,A00101,73,19840.796079438318,271.7917271155934,2023-07-30 21:57:51,0,20,0.9354254147036953
A00152,A00153,61,38727.9212886501,634.883955551641,2022-06-19 19:33:10,0,11,0.41135721042638096
A00027,A00092,22,30315.08684290321,1377.9584928592367,2022-10-16 22:24:39,0,6,0.5945034892639132
A00128,A00182,98,7557.931604321796,77.12175106450812,2022-10-02 07:26:13,0,22,0.4273291257919436
A00177,A00041,59,31845.280570834493,539.7505181497372,2022-11-11 18:24:18,0,7,0.9099915479638689
A00141,A00122,8,13412.802202071629,1676.6002752589536,2022-09-27 07:46:31,0,49,0.41469792577312325
A00166,A00172,95,42087.452567072854,443.0258164955037,2022-06-19 03:35:59,0,19,0.10851605258431829
A00047,A00166,77,17072.334478245004,221.71862958759746,2022-03-09 05:34:00,0,20,0.7456592372576254
A00161,A00148,19,49059.24123277313,2582.065328040691,2022-02-19 09:34:50,0,13,0.9091676284885987
A00099,A00005,10,198.63690172156657,19.86369017215666,2023-11-12 23:29:32,0,30,0.6882051555143314
A00138,A00084,82,28464.913300394193,347.1330890291975,2023-12-31 22:32:38,0,31,0.697137024476096
A00016,A00164,49,5596.680686400812,114.2179731918533,2022-07-31 22:29:30,0,46,0.9967577118514968
A00056,A00119,12,28167.305116506424,2347.2754263755355,2023-07-05 19:18:18,0,34,0.12706558277886904
A00166,A00098,38,24116.838066428318,634.653633327061,2023-12-15 18:21:48,0,37,0.6223635229807558
A00020,A00175,45,27478.101016176617,610.624467026147,2023-08-20 10:26:15,0,19,0.548966319393636
A00034,A00063,43,47175.87714131796,1097.1134218911152,2022-04-07 00:27:40,0,21,0.8282912535775161
A00030,A00182,86,11098.712410697042,129.05479547322142,2023-10-02 15:22:29,0,10,0.6444106282563379
A00119,A00159,76,5863.016843191304,77.14495846304348,2023-09-22 14:31:09,1,47,0.7076807436686
A00192,A00041,52,32697.903079261152,628.8058284473299,2023-03-19 17:14:54,0,36,0.7589992996514574
A00147,A00042,80,34741.19585618049,434.26494820225616,2022-12-19 02:38:58,0,49,0.20058439316944232
A00033,A00098,67,40689.17625501644,607.3011381345738,2022-02-07 00:20:51,0,29,0.8803383229568241
A00013,A00141,13,43085.05744691406,3314.2351882241587,2023-09-12 00:14:02,1,37,0.0031673890115239134
A00029,A00031,20,14115.785965613022,705.7892982806511,2022-01-13 00:50:06,1,46,0.38752900419362024
A00059,A00113,8,12868.102423195753,1608.512802899469,2023-01-12 18:02:30,0,30,0.2824118544870132
A00166,A00178,61,46860.65938039738,768.2075308261866,2022-03-04 12:54:02,0,3,0.6089070455943726
A00113,A00051,65,16640.359641121748,256.0055329403346,2023-10-10 18:06:09,0,32,0.37500095598417227
A00131,A00005,39,19157.461944047558,491.2169729242964,2023-08-13 10:42:46,0,34,0.7826021248478827
A00066,A00056,22,24301.162939150818,1104.5983154159462,2023-02-03 20:55:49,0,4,0.5619998570023064
A00118,A00060,93,42331.40644821329,455.17641342164825,2022-11-22 13:22:11,0,24,0.9593278163146854
A00120,A00085,48,1884.002022262298,39.25004213046454,2022-03-29 15:55:57,0,8,0.8290767748185721
A00055,A00047,45,45652.48259394129,1014.4996131986953,2022-09-03 19:11:15,0,16,0.5486046737199708
A00177,A00169,70,13590.699117283424,194.15284453262035,2022-07-17 10:21:47,0,35,0.51988475330847
A00155,A00051,53,16307.278789384727,307.6845054600892,2023-08-16 10:07:52,0,17,0.8192368038996564
A00023,A00142,83,25151.16623666086,303.0260992368778,2022-05-20 04:39:52,0,1,0.7259014730954613
A00043,A00094,3,19121.18327279869,6373.727757599564,2023-09-15 20:58:36,0,13,0.5330406815802783
A00120,A00012,24,33244.0355766437,1385.1681490268209,2023-09-03 15:43:50,0,46,0.0984624373574099
A00145,A00093,76,376.59594667292816,4.9552098246437914,2022-02-13 00:12:55,0,7,0.8158111274380282
A00078,A00077,52,10314.551818012305,198.35676573100588,2022-10-22 02:38:48,0,41,0.21937928527604578
A00074,A00142,80,17466.38091259602,218.32976140745026,2022-10-12 17:00:17,0,44,0.8357621980126404
A00034,A00092,82,4841.591043354534,59.04379321164066,2023-01-02 04:12:46,0,12,0.9076163603891266
A00013,A00112,78,26410.9081406271,338.60138641829616,2022-11-07 12:27:26,0,23,0.811550770503898
A00113,A00065,14,48515.75583267148,3465.4111309051054,2022-11-20 22:51:40,0,33,0.009326645685837853
A00142,A00013,3,2497.1838553882167,832.3946184627389,2022-02-15 14:40:52,0,6,0.29602130068147126
A00180,A00029,30,34463.37324488263,1148.7791081627543,2022-07-15 15:47:30,0,1,0.6326472064261272
A00055,A00024,92,30340.538245033935,329.78845918515145,2023-05-06 16:47:02,0,48,0.8637236624731733
A00091,A00098,72,21139.02909044397,293.5976262561663,2022-04-06 08:05:26,0,35,0.14275944611129598
A00073,A00110,82,40164.52658226867,489.8112997837643,2023-04-30 04:49:12,0,32,0.9309348420246593
A00169,A00004,15,38662.441250579184,2577.4960833719456,2022-12-13 17:35:09,0,30,0.21527286579346538
A00044,A00161,15,8280.268839084993,552.0179226056662,2022-04-26 08:06:47,0,48,0.9292732913662641
A00007,A00027,86,10038.78448510183,116.73005215234687,2023-03-12 12:37:41,0,36,0.9825424593932004
A00005,A00146,75,24617.359569953504,328.2314609327134,2023-04-25 06:38:34,0,17,0.2988892767350104
A00019,A00031,8,25852.797362318164,3231.5996702897705,2022-12-12 08:21:07,0,23,0.8723037658521796
A00113,A00111,39,42639.97582574644,1093.332713480678,2023-06-29 15:01:41,0,41,0.07345605419486523
A00200,A00010,77,25273.98945612024,328.23362930026286,2023-01-02 23:11:37,0,28,0.7976434029171451
A00156,A00099,1,10428.40450986256,10428.40450986256,2023-01-11 19:47:33,0,9,0.8046123044938496
A00115,A00125,61,20361.092089824488,333.78839491515555,2022-12-23 03:19:48,0,38,0.02288354692398653
A00136,A00173,56,39623.88365551109,707.5693509912695,2022-08-09 03:32:17,0,10,0.9985817288853679
A00032,A00024,30,18784.732015775324,626.1577338591775,2022-10-29 05:43:38,0,47,0.8383130766076894
A00072,A00189,38,20919.537052294017,550.5141329551058,2022-05-26 08:10:14,0,11,0.43243272502074326
A00023,A00058,63,13212.041605009068,209.71494611125505,2022-02-06 04:41:39,0,38,0.8857380224770537
A00059,A00064,86,33842.28448214229,393.51493583886383,2023-02-11 10:09:32,0,25,0.9087158135955873
A00107,A00104,61,24216.191311741186,396.9867428154293,2022-11-03 02:56:54,0,47,0.6678938758347818
A00015,A00077,29,48518.74532714257,1673.0601836945714,2022-06-10 18:43:30,0,22,0.15437336792048262
A00092,A00089,62,7296.150166964817,117.67984140265834,2022-06-29 14:35:50,0,37,0.9457038282106072
A00108,A00054,14,22496.935466643783,1606.9239619031273,2023-03-18 15:22:37,0,38,0.8197013827974984
A00092,A00047,88,39593.29615537379,449.9238199474294,2022-11-25 17:15:35,0,43,0.5190902359856474
A00155,A00073,39,43145.38874646744,1106.2920191401909,2022-08-02 09:52:14,0,25,0.5326080041510597
A00181,A00101,50,49675.82164682703,993.5164329365407,2023-02-13 14:45:23,0,8,0.7111655139691262
A00155,A00153,80,2860.5927969066215,35.75740996133277,2023-02-01 09:33:28,0,35,0.27938586171276436
A00080,A00046,62,26107.292311249043,421.0853598588555,2023-08-14 20:38:44,0,3,0.832655127058341
A00046,A00003,3,21366.79694801806,7122.265649339354,2022-07-15 13:44:23,0,3,0.9040529696273348
A00183,A00057,14,46198.799020900515,3299.914215778608,2022-01-19 19:27:16,0,27,0.39714092532299083
A00126,A00101,95,4218.655423446616,44.406899194174905,2023-05-23 06:08:53,0,48,0.07705375330214947
A00149,A00012,66,15248.06437892364,231.03127846854,2023-06-05 00:13:17,0,47,0.3575608344944825
A00103,A00104,51,33918.70569776514,665.0726607404929,2023-08-22 00:59:30,0,40,0.06311083675041262
A00049,A00071,6,29129.380495339003,4854.896749223167,2022-01-28 14:41:00,0,45,0.5825438847674246
A00116,A00034,52,32138.341800848586,618.0450346317036,2022-08-03 12:34:33,0,37,0.6876530887482647
A00174,A00113,57,23366.0544120897,409.9307791594684,2022-03-17 04:50:18,0,7,0.44674783561873843
A00037,A00139,33,36554.03459579876,1107.6980180545079,2023-09-15 12:04:20,0,43,0.6414099098177767
A00154,A00014,42,288.0718294231016,6.858853081502419,2022-09-28 08:14:09,1,12,0.6918985632463955
A00082,A00066,3,2422.155070576908,807.385023525636,2022-05-21 01:36:33,0,7,0.48168322486946225
A00101,A00012,66,35333.93130761476,535.3625955699206,2022-04-18 16:20:03,0,18,0.4490134493435902
A00192,A00132,22,46121.992584681946,2096.454208394634,2023-09-28 17:15:45,0,7,0.26009967200703676
A00182,A00191,37,11962.035398520366,323.29825401406396,2022-06-28 23:12:04,0,29,0.1017609641260151
A00156,A00043,83,38223.842959226735,460.5282284244185,2023-10-02 20:42:43,1,17,0.7843906403303801
A00032,A00191,25,3460.935232830929,138.43740931323717,2023-09-18 04:58:23,0,7,0.39333950821886066
A00173,A00191,18,15951.038089942731,886.1687827745961,2022-06-06 18:56:05,0,37,0.64416303387961
A00095,A00108,56,4726.177888093252,84.39603371595092,2023-04-19 00:17:19,1,26,0.49068899276330125
A00186,A00148,64,19500.728494187595,304.6988827216812,2023-03-27 01:23:37,0,24,0.028776424748428675
A00154,A00116,20,40636.99402674157,2031.8497013370786,2023-01-24 06:29:07,0,27,0.9933080467144574
A00144,A00076,99,23866.823288337917,241.0790231145244,2023-08-01 20:54:45,0,46,0.8379402292783329
A00181,A00055,79,34153.85498770212,432.3272783253433,2022-10-03 06:44:03,0,36,0.9317282359929497
A00139,A00082,82,25162.270115613443,306.8569526294322,2023-07-28 22:10:19,0,10,0.9191536605969322
A00020,A00015,19,6305.141894517219,331.8495733956431,2023-10-23 07:46:00,0,24,0.4848792609899971
A00081,A00129,60,12761.111001459292,212.68518335765486,2023-01-02 04:16:28,0,10,0.2565184863130058
A00131,A00139,41,49792.570390654066,1214.4529363574163,2022-05-03 13:17:40,0,8,0.26082782508723223
A00082,A00028,62,21718.03625735141,350.29090737663563,2022-04-21 18:14:43,0,6,0.3491224562198687
A00153,A00149,72,39197.26145357536,544.4064090774356,2023-04-30 12:39:40,0,14,0.1397018049845009
A00052,A00163,95,5882.582452459985,61.921920552210366,2022-03-14 00:08:04,0,18,0.9418006135936825
A00169,A00041,79,7037.311578994554,89.07989340499435,2023-05-13 13:36:59,0,27,0.43038697411631743
A00155,A00185,58,17303.140805243424,298.3300138835073,2022-03-05 14:51:18,0,35,0.07870508122638875
A00035,A00168,75,19762.130445567538,263.4950726075672,2023-09-29 03:52:46,0,45,0.6269307247290684
A00106,A00058,81,37379.042537964626,461.46966096252623,2022-09-17 18:52:56,0,42,0.7077975249444352
A00187,A00039,47,16919.40471270245,359.98733431281806,2023-11-25 08:33:08,0,34,0.8858711501975786
A00167,A00108,88,12926.297007991676,146.88973872717813,2022-09-24 10:41:22,0,17,0.9931522012313232
A00182,A00088,12,17977.226548388353,1498.102212365696,2022-01-30 14:19:40,0,22,0.8538321195682457
A00080,A00180,76,2296.592269800999,30.21831933948683,2022-10-04 06:16:10,0,31,0.7262492790769247
A00058,A00134,9,18108.46239837194,2012.051377596882,2022-07-30 06:08:40,0,47,0.01897492259331257
A00018,A00055,59,34482.72187096988,584.4529130672861,2022-12-06 13:45:09,0,34,0.6728194917893959
A00160,A00004,46,44443.67095787821,966.1667599538741,2022-06-28 18:38:37,0,20,0.8681131493393736
A00172,A00031,3,40704.0075850271,13568.002528342367,2022-03-07 19:33:58,0,45,0.6326396603583602
A00023,A00161,36,13325.020816349292,370.13946712081366,2023-04-12 12:24:24,0,15,0.9470922055986842
A00116,A00053,59,23206.362978033412,393.3281860683629,2022-09-18 18:43:23,0,15,0.10845066968190475
A00194,A00170,32,7817.516561998823,244.29739256246322,2022-08-19 23:06:40,0,36,0.4016863994599704
A00018,A00069,4,2459.860898574324,614.965224643581,2022-04-19 00:38:36,0,34,0.015155290263618948
A00040,A00114,61,23142.03816636958,379.3776748585177,2022-06-20 04:03:55,0,42,0.4566626725460624
A00057,A00073,10,48015.92182679545,4801.592182679545,2023-10-27 04:43:57,0,4,0.997018151110039
A00008,A00136,49,48084.15769430013,981.3093407000026,2022-07-02 18:30:13,0,30,0.7335173463281308
A00047,A00030,50,27183.44664147475,543.668932829495,2022-03-31 04:46:18,0,46,0.4146910621204194
A00160,A00041,88,10505.29919862357,119.37839998435875,2022-03-14 06:47:18,0,8,0.17197521147616868
A00092,A00117,79,36747.45778202047,465.1576934432971,2023-01-26 13:19:09,0,48,0.7272877239032802
A00094,A00128,81,40892.131592286576,504.84113076897006,2022-12-30 11:43:11,0,36,0.9005690143909207
A00048,A00114,62,15450.451621345546,249.20083260234753,2023-12-23 04:38:20,0,12,0.046954516719060035
A00160,A00042,50,47222.84426569055,944.4568853138111,2022-08-21 09:56:13,0,44,0.28732449219874456
A00014,A00086,52,16247.479243346805,312.45152391051545,2022-10-14 08:11:25,0,11,0.5924330604848723
