Account ID,Account Type,Account Age,KYC Status,Historical Fraud Involvement
ACC7810,personal,918,0,0
ACC7811,personal,308,1,0
ACC7812,personal,1251,1,0
ACC7813,personal,434,1,0
ACC7814,personal,1375,1,0
ACC7815,personal,201,1,0
ACC7816,personal,1941,1,0
ACC7817,personal,878,1,0
ACC7818,personal,3068,1,0
ACC7819,personal,3522,1,0
ACC7820,personal,3601,1,0
ACC7821,personal,2617,1,0
ACC7822,personal,128,1,0
ACC7823,personal,966,1,0
ACC7824,personal,1007,1,0
ACC7825,personal,1356,1,0
ACC7826,personal,180,1,0
ACC7827,business,1819,1,0
ACC7828,personal,2605,1,0
ACC7829,business,255,1,0
ACC7830,personal,3009,1,0
ACC7831,personal,3548,1,0
ACC7832,personal,2984,1,0
ACC7833,personal,210,1,0
ACC7834,personal,36,1,0
ACC7835,personal,1352,1,0
ACC7836,personal,2922,1,0
ACC7837,personal,1436,1,0
ACC7838,personal,3561,1,0
ACC7839,personal,1110,1,0
ACC7840,personal,911,1,0
ACC7841,business,697,0,0
ACC7842,business,907,1,0
ACC7843,personal,1743,0,0
ACC7844,business,1725,1,0
ACC7845,personal,446,0,0
ACC7846,personal,816,1,0
ACC7847,personal,1558,1,0
ACC7848,business,1445,1,0
ACC7849,personal,229,1,0
ACC7850,personal,853,1,0
ACC7851,personal,2684,1,0
ACC7852,personal,3477,1,0
ACC7853,personal,1535,1,0
ACC7854,personal,2422,1,0
ACC7855,personal,918,1,0
ACC7856,business,1117,1,0
ACC7857,personal,918,0,0
ACC7858,personal,1000,1,0
ACC7859,personal,368,1,0
ACC7860,personal,501,1,0
ACC7861,personal,2581,1,0
ACC7862,personal,1115,1,0
ACC7863,personal,514,1,0
ACC7864,business,264,0,0
ACC7865,personal,3595,1,0
ACC7866,personal,3480,1,0
ACC7867,personal,1749,1,0
ACC7868,personal,1787,1,0
ACC7869,business,1266,1,0
ACC7870,business,459,1,0
ACC7871,personal,1325,1,0
ACC7872,business,3410,0,0
ACC7873,personal,3158,1,0
ACC7874,personal,2160,0,0
ACC7875,business,3241,1,0
ACC7876,personal,1310,1,0
ACC7877,personal,2750,1,0
ACC7878,personal,3518,0,0
ACC7879,personal,3568,1,0
ACC7880,personal,552,1,0
ACC7881,personal,1732,1,0
ACC7882,personal,111,1,0
ACC7883,personal,1934,1,0
ACC7884,personal,3401,1,0
ACC7885,personal,1079,1,0
ACC7886,business,2082,1,0
ACC7887,business,1952,1,0
ACC7888,personal,357,1,0
ACC7889,personal,241,0,0
ACC7890,personal,542,1,0
ACC7891,business,436,0,0
ACC7892,personal,409,1,0
ACC7893,personal,141,1,1
ACC7894,personal,555,1,0
ACC7895,personal,2088,1,0
ACC7896,personal,680,1,0
ACC7897,personal,513,1,0
ACC7898,business,944,1,0
ACC7899,personal,613,0,0
ACC7900,business,2837,1,0
ACC7901,personal,137,1,0
ACC7902,personal,2501,0,0
ACC7903,personal,2152,1,0
ACC7904,personal,163,1,0
ACC7905,personal,3082,1,0
ACC7906,personal,621,1,0
ACC7907,personal,1359,1,0
ACC7908,business,2396,1,0
ACC7909,personal,318,1,0
ACC7910,personal,1570,1,0
ACC7911,personal,612,1,0
ACC7912,business,1528,1,0
ACC7913,business,3156,1,0
ACC7914,personal,2348,1,0
ACC7915,personal,3288,0,0
ACC7916,personal,2442,1,0
ACC7917,personal,3416,0,0
ACC7918,personal,1658,1,0
ACC7919,personal,462,1,0
ACC7920,personal,2307,1,0
ACC7921,personal,256,1,0
ACC7922,personal,3366,1,0
ACC7923,business,216,1,0
ACC7924,personal,311,1,0
ACC7925,personal,542,0,0
ACC7926,personal,2925,1,0
ACC7927,personal,2820,1,0
ACC7928,business,134,1,0
ACC7929,personal,3048,1,0
ACC7930,personal,1357,0,0
ACC7931,personal,1284,1,1
ACC7932,personal,3497,1,0
ACC7933,personal,2137,1,0
ACC7934,business,2602,1,0
ACC7935,personal,3178,1,0
ACC7936,personal,2353,1,0
ACC7937,personal,1029,1,0
ACC7938,personal,2176,1,0
ACC7939,personal,71,1,0
ACC7940,personal,3269,1,0
ACC7941,personal,1497,1,0
ACC7942,personal,2052,1,0
ACC7943,personal,74,1,0
ACC7944,personal,3258,1,0
ACC7945,personal,1382,1,0
ACC7946,personal,2522,1,0
ACC7947,personal,3187,0,0
ACC7948,personal,3083,1,0
ACC7949,business,342,1,0
ACC7950,personal,2721,1,0
ACC7951,personal,2697,1,0
ACC7952,personal,919,1,0
ACC7953,business,3142,1,0
ACC7954,business,1276,1,0
ACC7955,personal,552,1,0
ACC7956,personal,2285,1,0
ACC7957,personal,821,1,0
ACC7958,personal,1767,1,0
ACC7959,personal,1249,1,0
ACC7960,personal,3227,0,0
ACC7961,personal,1186,1,0
ACC7962,personal,2288,1,0
ACC7963,personal,1335,1,0
ACC7964,personal,2125,1,0
ACC7965,personal,2844,1,0
ACC7966,business,500,1,0
ACC7967,personal,17,1,0
ACC7968,personal,1999,1,0
ACC7969,personal,1863,1,0
ACC7970,personal,3391,1,0
ACC7971,personal,569,1,0
ACC7972,personal,344,1,0
ACC7973,personal,1414,1,0
ACC7974,personal,822,0,0
ACC7975,personal,1364,1,0
ACC7976,personal,651,1,0
ACC7977,personal,2683,1,0
ACC7978,personal,2505,1,0
ACC7979,personal,2149,1,0
ACC7980,personal,3445,1,0
ACC7981,business,2230,1,0
ACC7982,personal,645,1,0
ACC7983,business,3257,1,0
ACC7984,personal,2385,1,0
ACC7985,personal,1587,1,0
ACC7986,personal,2857,1,0
ACC7987,personal,3402,1,0
ACC7988,personal,1293,1,0
ACC7989,personal,3611,1,0
ACC7990,personal,2802,1,0
ACC7991,personal,926,1,0
ACC7992,personal,2337,1,1
ACC7993,personal,1452,1,1
ACC7994,personal,972,1,0
ACC7995,personal,56,1,0
ACC7996,personal,3424,1,0
ACC7997,personal,2677,1,1
ACC7998,personal,2862,1,0
ACC7999,personal,2444,1,0
ACC8000,personal,1598,1,0
ACC8001,personal,3168,1,0
ACC8002,personal,2548,1,0
ACC8003,personal,1054,1,0
ACC8004,personal,3610,1,0
ACC8005,personal,3440,1,0
ACC8006,personal,746,1,0
ACC8007,personal,464,1,0
ACC8008,personal,634,1,0
ACC8009,personal,2022,1,0
ACC8010,personal,1477,1,0
ACC8011,personal,2243,0,0
ACC8012,personal,3643,1,0
ACC8013,business,3446,1,0
ACC8014,personal,1868,0,0
ACC8015,business,1930,1,0
ACC8016,personal,234,0,0
ACC8017,personal,2964,1,0
ACC8018,personal,3488,1,1
ACC8019,business,2830,1,0
ACC8020,personal,2652,1,0
ACC8021,personal,653,1,0
ACC8022,business,2584,1,0
ACC8023,personal,2185,1,0
ACC8024,personal,1587,1,0
ACC8025,personal,2892,1,0
ACC8026,personal,1925,1,0
ACC8027,personal,3092,1,0
ACC8028,personal,748,1,0
ACC8029,personal,2259,1,0
ACC8030,personal,2685,1,0
ACC8031,personal,3122,1,0
ACC8032,personal,8,1,0
ACC8033,personal,731,1,0
ACC8034,personal,2651,1,0
ACC8035,personal,3241,0,0
ACC8036,personal,2527,1,0
ACC8037,personal,3335,1,0
ACC8038,personal,1980,1,0
ACC8039,personal,2036,1,0
ACC8040,personal,1798,1,0
ACC8041,personal,1898,1,0
ACC8042,business,992,1,0
ACC8043,personal,3497,1,0
ACC8044,business,2421,1,0
ACC8045,personal,2462,1,0
ACC8046,personal,900,1,0
ACC8047,personal,3194,1,0
ACC8048,business,3097,1,0
ACC8049,personal,716,1,0
ACC8050,personal,1288,1,0
ACC8051,business,3172,1,0
ACC8052,business,1565,1,0
ACC8053,personal,2280,1,0
ACC8054,personal,708,1,0
ACC8055,business,1778,1,0
ACC8056,personal,732,1,0
ACC8057,personal,831,1,0
ACC8058,personal,2670,1,0
ACC8059,personal,2921,1,0
ACC8060,personal,2671,1,0
ACC8061,business,1155,1,0
ACC8062,personal,2077,1,0
ACC8063,personal,3494,1,0
ACC8064,personal,1832,1,0
ACC8065,business,462,1,0
ACC8066,personal,1698,1,0
ACC8067,personal,1616,1,0
ACC8068,personal,2821,1,0
ACC8069,personal,1057,1,0
ACC8070,business,2790,1,0
ACC8071,personal,3139,1,0
ACC8072,personal,2337,1,0
ACC8073,personal,2450,1,0
ACC8074,personal,195,1,1
ACC8075,personal,2346,1,0
ACC8076,personal,3264,1,0
ACC8077,business,1565,1,0
ACC8078,personal,325,1,0
ACC8079,personal,1558,1,0
ACC8080,personal,844,1,0
ACC8081,personal,929,0,0
ACC8082,personal,2257,1,0
ACC8083,personal,2235,1,0
ACC8084,personal,1786,1,0
ACC8085,personal,12,1,0
ACC8086,personal,676,1,1
ACC8087,personal,3600,1,0
ACC8088,personal,2212,0,0
ACC8089,personal,3136,1,0
ACC8090,personal,2845,1,1
ACC8091,personal,2559,0,0
ACC8092,business,65,1,0
ACC8093,personal,3098,1,0
ACC8094,personal,2879,1,1
ACC8095,personal,1465,0,0
ACC8096,personal,2883,1,0
ACC8097,personal,2866,1,0
ACC8098,personal,1248,1,0
ACC8099,personal,1679,1,0
ACC8100,business,2062,1,0
ACC8101,personal,935,1,0
ACC8102,personal,2594,1,0
ACC8103,personal,2428,1,0
ACC8104,personal,2893,1,0
ACC8105,personal,2535,1,0
ACC8106,personal,3484,1,0
ACC8107,business,2397,1,0
ACC8108,personal,3626,1,1
ACC8109,business,453,1,0
ACC8110,personal,2790,0,0
ACC8111,personal,674,1,0
ACC8112,business,915,1,0
ACC8113,personal,2088,1,0
ACC8114,business,3386,1,0
ACC8115,business,2972,1,0
ACC8116,personal,3626,1,0
ACC8117,personal,2738,1,0
ACC8118,personal,2996,1,0
ACC8119,personal,3485,1,0
ACC8120,personal,2320,1,0
ACC8121,personal,2104,1,0
ACC8122,business,2803,1,0
ACC8123,personal,3619,0,0
ACC8124,personal,2598,1,0
ACC8125,personal,2922,1,1
ACC8126,business,1840,1,0
ACC8127,personal,2095,1,0
ACC8128,personal,2290,0,0
ACC8129,personal,2032,1,0
ACC8130,personal,3012,1,0
ACC8131,business,664,1,0
ACC8132,personal,3354,1,0
ACC8133,personal,1430,0,0
ACC8134,personal,3159,1,0
ACC8135,personal,2901,1,0
ACC8136,business,2452,1,0
ACC8137,personal,2080,1,0
ACC8138,personal,779,1,0
ACC8139,personal,3175,1,0
ACC8140,personal,691,1,0
ACC8141,personal,1093,1,0
ACC8142,personal,1400,0,0
ACC8143,business,3543,1,0
ACC8144,personal,1533,1,0
ACC8145,personal,1453,1,0
ACC8146,personal,2157,1,0
ACC8147,personal,2501,0,0
ACC8148,personal,2772,1,0
ACC8149,personal,3387,1,0
ACC8150,personal,3236,1,0
ACC8151,personal,2927,1,0
ACC8152,personal,446,1,0
ACC8153,personal,3193,1,1
ACC8154,personal,1666,1,0
ACC8155,business,864,1,0
ACC8156,personal,2847,1,0
ACC8157,personal,1542,1,0
ACC8158,personal,601,1,0
ACC8159,business,818,1,0
ACC8160,personal,1455,0,0
ACC8161,personal,3568,1,0
ACC8162,business,252,1,0
ACC8163,personal,3232,1,0
ACC8164,personal,103,1,1
ACC8165,personal,3235,0,0
ACC8166,personal,3370,1,0
ACC8167,business,2356,0,0
ACC8168,personal,420,1,0
ACC8169,personal,2945,1,0
ACC8170,personal,88,1,0
ACC8171,personal,740,1,0
ACC8172,personal,1927,1,1
ACC8173,personal,3438,1,0
ACC8174,personal,2617,1,0
ACC8175,personal,1381,1,1
ACC8176,business,3623,1,0
ACC8177,personal,3014,1,0
ACC8178,personal,3334,1,0
ACC8179,personal,1637,1,0
ACC8180,personal,3104,1,0
ACC8181,personal,3288,1,0
ACC8182,personal,1207,1,0
ACC8183,personal,880,1,0
ACC8184,business,2214,1,0
ACC8185,personal,564,1,0
ACC8186,business,1914,1,0
ACC8187,personal,1672,1,0
ACC8188,personal,410,1,0
ACC8189,personal,1002,1,0
ACC8190,personal,1411,1,0
ACC8191,personal,2806,1,0
ACC8192,personal,2439,1,0
ACC8193,business,1936,1,0
ACC8194,personal,2357,1,0
ACC8195,personal,1660,1,0
ACC8196,personal,1688,1,0
ACC8197,personal,1523,1,0
ACC8198,personal,517,1,0
ACC8199,personal,1197,1,0
ACC8200,personal,999,1,0
ACC8201,personal,2898,1,0
ACC8202,personal,2910,1,0
ACC8203,personal,3405,1,0
ACC8204,business,824,1,0
ACC8205,personal,1930,1,1
ACC8206,personal,250,1,0
ACC8207,personal,2518,1,0
ACC8208,business,1341,1,0
ACC8209,personal,955,1,0
ACC8210,personal,3404,1,0
ACC8211,personal,3087,0,0
ACC8212,personal,410,1,0
ACC8213,personal,2909,1,0
ACC8214,personal,885,1,0
ACC8215,personal,586,1,0
ACC8216,personal,699,1,0
ACC8217,personal,1820,1,0
ACC8218,personal,1136,1,0
ACC8219,personal,812,1,0
ACC8220,personal,3583,1,0
ACC8221,personal,2918,1,0
ACC8222,personal,3593,1,0
ACC8223,personal,276,1,0
ACC8224,personal,967,1,0
ACC8225,personal,3263,1,0
ACC8226,personal,2167,1,0
ACC8227,personal,1573,1,0
ACC8228,personal,3099,1,0
ACC8229,personal,1411,1,0
ACC8230,business,2399,1,0
ACC8231,personal,2902,1,0
ACC8232,business,2988,1,0
ACC8233,personal,1867,1,0
ACC8234,personal,2672,1,0
ACC8235,personal,2814,1,0
ACC8236,personal,2470,1,0
ACC8237,personal,1612,1,0
ACC8238,personal,1596,1,0
ACC8239,personal,2177,1,0
ACC8240,personal,1879,1,1
ACC8241,personal,2019,1,0
ACC8242,personal,1660,0,0
ACC8243,personal,124,1,0
ACC8244,personal,2768,0,0
ACC8245,personal,1484,1,0
ACC8246,personal,374,1,0
ACC8247,personal,1662,1,0
ACC8248,personal,2590,1,0
ACC8249,personal,1698,0,0
ACC8250,personal,2100,1,0
ACC8251,personal,1732,1,1
ACC8252,personal,938,1,0
ACC8253,personal,1309,1,1
ACC8254,personal,746,1,0
ACC8255,personal,3157,1,0
ACC8256,personal,2837,1,0
ACC8257,personal,2262,1,0
ACC8258,business,930,1,0
ACC8259,personal,2457,1,0
ACC8260,personal,2013,1,0
ACC8261,business,2078,1,0
ACC8262,personal,2178,1,0
ACC8263,personal,2514,1,0
ACC8264,personal,1279,1,0
ACC8265,personal,516,1,0
ACC8266,business,800,1,0
ACC8267,personal,3616,1,0
ACC8268,personal,531,1,0
ACC8269,personal,2334,1,0
ACC8270,personal,2766,1,0
ACC8271,personal,2159,1,0
ACC8272,personal,3463,1,0
ACC8273,business,849,1,0
ACC8274,personal,2626,1,0
ACC8275,business,3066,1,0
ACC8276,personal,3094,0,0
ACC8277,business,1879,1,0
ACC8278,personal,595,1,0
ACC8279,personal,1521,1,0
ACC8280,personal,1660,1,0
ACC8281,personal,3053,1,0
ACC8282,personal,636,1,0
ACC8283,personal,1151,1,0
ACC8284,personal,1680,1,0
ACC8285,personal,2978,1,0
ACC8286,personal,2639,1,0
ACC8287,business,646,1,0
ACC8288,personal,83,1,0
ACC8289,personal,2901,1,0
ACC8290,business,2061,1,0
ACC8291,personal,1782,1,0
ACC8292,personal,752,1,0
ACC8293,personal,2494,1,0
ACC8294,business,3595,1,0
ACC8295,business,2652,1,0
ACC8296,personal,760,1,0
ACC8297,personal,1996,1,0
ACC8298,personal,1876,1,0
ACC8299,personal,2768,1,0
ACC8300,personal,1925,1,0
ACC8301,personal,965,1,0
ACC8302,personal,1291,1,0
ACC8303,personal,1157,1,0
ACC8304,business,1590,1,0
ACC8305,personal,2222,1,0
ACC8306,personal,1973,1,0
ACC8307,business,3437,0,0
ACC8308,personal,1777,0,0
ACC8309,personal,1266,1,0
ACC8310,personal,2956,1,0
ACC8311,personal,2746,1,0
ACC8312,personal,630,0,0
ACC8313,personal,3565,1,0
ACC8314,personal,1320,1,0
ACC8315,business,2972,1,0
ACC8316,personal,555,0,0
ACC8317,personal,1978,1,0
ACC8318,personal,650,1,0
ACC8319,business,1178,1,0
ACC8320,business,3315,1,0
ACC8321,personal,1617,1,0
ACC8322,personal,2288,1,0
ACC8323,personal,1538,1,0
ACC8324,personal,2232,1,0
ACC8325,personal,1805,1,0
ACC8326,business,1082,1,0
ACC8327,business,2813,1,0
ACC8328,personal,1562,1,0
ACC8329,personal,886,0,0
ACC8330,personal,2226,1,0
ACC8331,business,533,1,0
ACC8332,business,2533,1,0
ACC8333,personal,330,1,0
ACC8334,personal,2702,1,0
ACC8335,personal,1979,0,0
ACC8336,business,414,1,0
ACC8337,business,3402,1,0
ACC8338,business,2235,1,0
ACC8339,personal,3289,1,0
ACC8340,business,2886,1,0
ACC8341,personal,1819,1,0
ACC8342,personal,899,0,0
ACC8343,personal,1416,0,0
ACC8344,personal,2476,1,0
ACC8345,personal,2132,1,0
ACC8346,business,696,1,0
ACC8347,personal,2949,1,0
ACC8348,business,1027,1,0
ACC8349,personal,3159,1,0
ACC8350,personal,682,1,0
ACC8351,personal,1945,1,0
ACC8352,personal,1265,1,0
ACC8353,personal,193,1,0
ACC8354,personal,235,1,0
ACC8355,business,3401,1,0
ACC8356,personal,1039,1,0
ACC8357,personal,1631,1,1
ACC8358,business,690,1,0
ACC8359,business,3223,1,0
ACC8360,personal,2749,1,0
ACC8361,business,255,1,0
ACC8362,personal,1316,1,0
ACC8363,personal,3000,1,0
ACC8364,personal,1086,1,0
ACC8365,personal,75,1,0
ACC8366,personal,864,1,0
ACC8367,personal,1163,1,0
ACC8368,personal,3096,1,0
ACC8369,personal,3480,1,0
ACC8370,business,3445,1,0
ACC8371,personal,219,0,0
ACC8372,personal,314,1,1
ACC8373,personal,1243,1,0
ACC8374,personal,3141,1,0
ACC8375,personal,3421,1,0
ACC8376,personal,1980,1,0
ACC8377,personal,109,1,0
ACC8378,business,1698,1,0
ACC8379,personal,3548,1,0
ACC8380,personal,2403,1,0
ACC8381,personal,1702,1,0
ACC8382,personal,11,0,0
ACC8383,personal,2330,1,0
ACC8384,personal,991,1,1
ACC8385,personal,2068,1,0
ACC8386,business,902,1,0
ACC8387,personal,1674,1,0
ACC8388,business,3368,1,0
ACC8389,personal,500,0,0
ACC8390,personal,2307,1,0
ACC8391,personal,1406,1,0
ACC8392,personal,1519,1,0
ACC8393,personal,3049,1,0
ACC8394,personal,1036,1,0
ACC8395,personal,548,1,0
ACC8396,business,2686,1,0
ACC8397,personal,973,1,0
ACC8398,personal,3203,1,0
ACC8399,personal,951,1,0
ACC8400,personal,2598,1,0
ACC8401,personal,1280,1,0
ACC8402,personal,349,1,0
ACC8403,personal,3023,1,0
ACC8404,business,3300,1,0
ACC8405,personal,931,0,0
ACC8406,personal,564,1,0
ACC8407,business,1456,1,0
ACC8408,personal,122,1,0
ACC8409,personal,3335,1,0
ACC8410,personal,3364,1,0
ACC8411,personal,625,1,0
ACC8412,personal,3469,1,0
ACC8413,business,48,1,0
ACC8414,personal,2132,1,0
ACC8415,business,2718,1,0
ACC8416,personal,758,1,0
ACC8417,personal,3563,1,0
ACC8418,personal,3573,1,0
ACC8419,personal,439,1,0
ACC8420,personal,7,1,0
ACC8421,personal,2600,1,0
ACC8422,personal,1586,0,0
ACC8423,personal,2905,1,0
ACC8424,personal,2435,1,0
ACC8425,personal,125,1,0
ACC8426,personal,2688,1,0
ACC8427,personal,2638,1,0
ACC8428,personal,3311,1,0
ACC8429,personal,1448,0,0
ACC8430,personal,275,1,0
ACC8431,personal,5,1,0
ACC8432,personal,1284,0,0
ACC8433,personal,1321,1,0
ACC8434,personal,33,1,0
ACC8435,personal,1984,0,0
ACC8436,personal,2246,1,0
ACC8437,business,3004,1,0
ACC8438,personal,1233,1,1
ACC8439,personal,2537,1,0
ACC8440,personal,3245,0,0
ACC8441,personal,2990,1,0
ACC8442,personal,1548,1,0
ACC8443,personal,450,0,0
ACC8444,personal,2864,0,0
ACC8445,personal,2974,1,0
ACC8446,personal,1710,1,0
ACC8447,personal,1574,1,0
ACC8448,business,1981,1,0
ACC8449,personal,1976,1,0
ACC8450,personal,1472,1,0
ACC8451,business,3291,1,0
ACC8452,business,3188,1,0
ACC8453,business,1956,0,0
ACC8454,personal,456,1,0
ACC8455,personal,199,1,0
ACC8456,personal,1572,0,0
ACC8457,personal,2152,1,0
ACC8458,personal,1525,1,0
ACC8459,personal,1970,1,0
ACC8460,personal,2897,1,0
ACC8461,personal,772,1,0
ACC8462,business,2559,1,0
ACC8463,personal,1032,1,0
ACC8464,personal,1147,1,0
ACC8465,personal,1962,1,0
ACC8466,business,3440,1,0
ACC8467,personal,2968,1,0
ACC8468,personal,3005,1,0
ACC8469,personal,3379,1,0
ACC8470,personal,2411,1,0
ACC8471,personal,2820,1,0
ACC8472,personal,3006,1,0
ACC8473,personal,1570,1,0
ACC8474,personal,189,1,0
ACC8475,personal,16,1,0
ACC8476,personal,3512,1,0
ACC8477,personal,2294,1,0
ACC8478,personal,3150,1,0
ACC8479,personal,1041,1,0
ACC8480,personal,1024,1,0
ACC8481,personal,1910,1,0
ACC8482,personal,1844,1,0
ACC8483,personal,1773,1,0
ACC8484,personal,3514,1,0
ACC8485,personal,1758,1,0
ACC8486,personal,738,1,0
ACC8487,personal,1223,0,0
ACC8488,personal,2500,1,0
ACC8489,personal,1438,1,0
ACC8490,personal,627,1,0
ACC8491,personal,604,1,0
ACC8492,business,3425,1,0
ACC8493,personal,2870,1,0
ACC8494,personal,748,1,0
ACC8495,business,1936,1,0
ACC8496,personal,1756,1,0
ACC8497,personal,400,1,0
ACC8498,personal,2070,1,0
ACC8499,personal,3609,1,0
ACC8500,personal,3515,1,0
ACC8501,personal,48,1,0
ACC8502,personal,1705,1,0
ACC8503,personal,3449,1,0
ACC8504,personal,837,1,0
ACC8505,personal,2198,1,0
ACC8506,business,2171,1,0
ACC8507,personal,698,1,0
ACC8508,business,3205,1,0
ACC8509,personal,1559,1,0
ACC8510,business,372,1,1
ACC8511,personal,2488,1,0
ACC8512,personal,1550,1,0
ACC8513,personal,3010,1,0
ACC8514,personal,1279,1,0
ACC8515,personal,1230,1,0
ACC8516,personal,3031,1,0
ACC8517,personal,2555,1,0
ACC8518,personal,3118,1,0
ACC8519,business,274,1,0
ACC8520,personal,910,1,0
ACC8521,personal,1117,1,0
ACC8522,personal,2103,0,0
ACC8523,personal,1747,1,1
ACC8524,personal,1293,1,0
ACC8525,personal,2014,1,0
ACC8526,personal,2891,1,0
ACC8527,personal,143,1,0
ACC8528,business,487,1,0
ACC8529,personal,868,1,1
ACC8530,personal,2606,1,0
ACC8531,personal,2316,1,0
ACC8532,personal,3138,1,0
ACC8533,personal,1476,1,0
ACC8534,personal,3436,1,0
ACC8535,personal,2589,1,0
ACC8536,business,2417,1,0
ACC8537,business,2337,1,0
ACC8538,business,2264,1,0
ACC8539,personal,418,1,0
ACC8540,personal,1360,1,0
ACC8541,personal,3249,1,0
ACC8542,personal,1303,1,0
ACC8543,personal,893,1,0
ACC8544,personal,1782,1,0
ACC8545,personal,3300,1,0
ACC8546,business,35,1,0
ACC8547,personal,389,1,0
ACC8548,personal,2916,1,1
ACC8549,personal,2349,1,0
ACC8550,personal,1673,1,0
ACC8551,personal,2272,1,0
ACC8552,personal,2340,1,0
ACC8553,personal,3096,1,0
ACC8554,personal,1241,1,0
ACC8555,business,1241,0,0
ACC8556,personal,2093,0,0
ACC8557,personal,2044,0,0
ACC8558,personal,724,1,0
ACC8559,personal,1773,1,0
ACC8560,personal,3403,1,0
ACC8561,personal,3540,1,0
ACC8562,personal,2827,1,0
ACC8563,personal,3215,1,0
ACC8564,personal,391,1,1
ACC8565,personal,3225,1,0
ACC8566,personal,2434,1,0
ACC8567,personal,1565,1,0
ACC8568,personal,2699,1,0
ACC8569,personal,2433,1,0
ACC8570,business,52,1,0
ACC8571,personal,1381,1,0
ACC8572,personal,1971,1,1
ACC8573,personal,1859,1,0
ACC8574,personal,2178,1,1
ACC8575,business,1605,1,0
ACC8576,personal,151,0,0
ACC8577,business,3603,0,0
ACC8578,personal,2959,1,0
ACC8579,business,462,1,0
ACC8580,personal,1663,1,0
ACC8581,personal,571,1,0
ACC8582,business,1887,1,0
ACC8583,personal,2583,1,0
ACC8584,personal,859,1,0
ACC8585,personal,1144,1,0
ACC8586,personal,1134,1,1
ACC8587,personal,1125,1,0
ACC8588,personal,2760,1,0
ACC8589,business,1492,1,0
ACC8590,personal,1023,1,0
ACC8591,personal,3079,1,0
ACC8592,personal,2975,1,0
ACC8593,personal,1956,1,0
ACC8594,personal,3428,1,0
ACC8595,personal,2232,1,1
ACC8596,personal,2889,1,0
ACC8597,personal,1471,1,0
ACC8598,personal,2784,1,0
ACC8599,business,77,1,0
ACC8600,personal,3353,1,0
ACC8601,personal,2017,1,0
ACC8602,business,717,1,0
ACC8603,personal,3267,1,0
ACC8604,personal,742,1,0
ACC8605,personal,2807,1,0
ACC8606,personal,31,1,0
ACC8607,personal,3199,0,1
ACC8608,personal,2945,1,0
ACC8609,personal,784,1,0
ACC8610,personal,2229,0,0
ACC8611,personal,697,1,0
ACC8612,personal,560,1,0
ACC8613,personal,812,1,0
ACC8614,personal,71,1,0
ACC8615,personal,1979,1,0
ACC8616,business,3251,1,1
ACC8617,personal,957,1,0
ACC8618,personal,1337,1,0
ACC8619,personal,591,1,0
ACC8620,personal,2504,1,0
ACC8621,personal,80,0,0
ACC8622,personal,3452,0,0
ACC8623,personal,3476,0,0
ACC8624,personal,3441,0,0
ACC8625,personal,3549,1,0
ACC8626,business,1682,1,0
ACC8627,personal,2801,1,0
ACC8628,business,1496,1,0
ACC8629,personal,2992,1,0
ACC8630,personal,3568,1,0
ACC8631,personal,3118,1,0
ACC8632,business,386,1,0
ACC8633,personal,985,1,0
ACC8634,personal,898,0,0
ACC8635,personal,2668,1,0
ACC8636,personal,1180,1,0
ACC8637,business,1796,1,0
ACC8638,personal,483,1,0
ACC8639,personal,1880,1,0
ACC8640,personal,1072,0,0
ACC8641,business,2426,1,0
ACC8642,personal,3577,1,0
ACC8643,business,1147,0,0
ACC8644,personal,1721,1,0
ACC8645,personal,131,1,0
ACC8646,business,801,1,0
ACC8647,personal,1878,1,0
ACC8648,personal,1384,1,0
ACC8649,business,1997,1,0
ACC8650,personal,2295,1,0
ACC8651,business,1006,1,0
ACC8652,personal,214,1,0
ACC8653,business,1093,1,0
ACC8654,business,2428,1,0
ACC8655,personal,1201,1,0
ACC8656,business,665,1,0
ACC8657,business,681,1,0
ACC8658,personal,684,0,0
ACC8659,business,2918,1,0
ACC8660,personal,1467,1,0
ACC8661,personal,1997,1,0
ACC8662,personal,115,1,0
ACC8663,personal,1805,1,0
ACC8664,personal,1276,1,0
ACC8665,personal,2887,1,0
ACC8666,personal,2060,1,0
ACC8667,personal,1997,1,0
ACC8668,personal,780,1,0
ACC8669,personal,3439,1,0
ACC8670,business,1085,1,0
ACC8671,personal,1825,1,0
ACC8672,personal,271,1,0
ACC8673,personal,1468,1,0
ACC8674,personal,2081,1,0
ACC8675,business,572,0,0
ACC8676,personal,2599,1,0
ACC8677,personal,1197,1,0
ACC8678,personal,1004,1,0
ACC8679,business,2415,1,0
ACC8680,business,262,1,0
ACC8681,business,3260,1,1
ACC8682,personal,2043,1,0
ACC8683,personal,2370,1,0
ACC8684,personal,835,1,0
ACC8685,personal,123,1,0
ACC8686,personal,1895,1,0
ACC8687,personal,3111,1,0
ACC8688,personal,327,1,0
ACC8689,personal,2819,1,0
ACC8690,personal,539,1,0
ACC8691,personal,3442,1,0
ACC8692,personal,1086,1,0
ACC8693,personal,3160,1,0
ACC8694,personal,438,1,0
ACC8695,personal,635,1,0
ACC8696,personal,2087,1,0
ACC8697,personal,3593,1,0
ACC8698,business,1342,1,0
ACC8699,personal,3448,0,0
ACC8700,personal,81,1,1
ACC8701,personal,667,1,0
ACC8702,personal,209,1,0
ACC8703,personal,2467,1,0
ACC8704,personal,739,0,0
ACC8705,personal,3346,1,0
ACC8706,personal,3555,1,0
